sentence_id,company_id,company_name,report_year,section,sentence_text,matched_surface_forms,matched_core_ids,matched_pattern_ids,candidate_labels,dedup_key,specific_technology_labels,product_labels,ai_general_anchor,company_attribution,status_code,max_embedding_similarity,rule_confidence,final_confidence,is_candidate,evidence_terms,notes,source_file,pdf_page,report_page,subheading,text_type,original_sentence_id,embedding_pass_labels,embedding_review_labels,embedding_score_summary
CAND-00182,300079.SZ,数码视讯,2025,核心竞争力,此外，公司也推出了基于多模型协同的音视频AI 鉴伪标识系统，通过先进的图像、音频检测模型，结合国产大模型的逻辑研判能力，精准识别音视频内容是否被AI 生成或篡改，为通讯安全、内容审核、媒体发布提供高效技术保障。,AI; 大模型,AIFT-001,ALS-0002; ANCHOR:大模型,AI_GENERAL; TECH_LLM,MDAF0001506+TECH_LLM,TECH_LLM,,1,COMPANY,APPLIED,0.424276,0.85,0.85,1,AI; 大模型,,300079.SZ_数码视讯_2025_管理层讨论与分析.pdf,10,19,4、行业影响力,正文,MDAF0001506,,AI_GENERAL;TECH_LLM,TECH_LLM=0.4243/0.0978; AI_GENERAL=0.4090/0.0284
CAND-00183,300079.SZ,数码视讯,2025,核心竞争力,公司始终将自主创新作为发展的核心引擎，不断强化科研能力与市场影响力，致力于以领先的AI 视音频技术赋能千行百业，助力构建新发展格局。,AI,AIFT-001,ALS-0002,AI_GENERAL,MDAF0001511+AI_GENERAL,,,1,COMPANY,R_AND_D,0.367418,0.65,0.65,1,AI,,300079.SZ_数码视讯_2025_管理层讨论与分析.pdf,11,20,4、行业影响力,正文,MDAF0001511,,AI_GENERAL,AI_GENERAL=0.3674/-0.0191
CAND-00184,300079.SZ,数码视讯,2025,核心竞争力,在数据与内容安全领域，公司拥有完全自主知识产权的底层安全技术架构与综合处理平台。,内容安全,AIFT-136,ALS-0555,TECH_LLM,MDAF0001515+TECH_LLM,TECH_LLM,,1,COMPANY,,0.365607,0.6,0.6,1,内容安全,,300079.SZ_数码视讯_2025_管理层讨论与分析.pdf,11,20,4、行业影响力,正文,MDAF0001515,,TECH_LLM,TECH_LLM=0.3656/0.1321
CAND-00185,300085.SZ,银之杰,2025,业务概要,公司金融信息技术业务的业绩驱动因素，从行业趋势来看，伴随着人工智能、大数据、云计算等新技术的迅速发展，基于金融科技的智能风控、智能营销、智能运营正广泛应用于银行等金融机构，由此催生了更多核心系统的重构和升级需求，银行的数字化转型成为大势所趋。,人工智能; 智能风控; 智能营销,AIFT-001; AIFT-173; AIFT-208,ALS-0001; ALS-0701; ALS-0844,AI_GENERAL; PRODUCT_CREDIT; PRODUCT_CUSTOMER,MDAF0001591+PRODUCT_CREDIT,,PRODUCT_CREDIT; PRODUCT_CUSTOMER,1,COMPANY,APPLIED,0.520173,0.98,0.98,1,人工智能; 智能风控; 智能营销,,300085.SZ_银之杰_2025_管理层讨论与分析.pdf,1,11,4、主要业绩驱动因素,正文,MDAF0001591,,AI_GENERAL;PRODUCT_CREDIT;PRODUCT_CUSTOMER,AI_GENERAL=0.5202/-0.1193; PRODUCT_CREDIT=0.4184/0.1108; PRODUCT_CUSTOMER=0.3887/0.0853
CAND-00186,300085.SZ,银之杰,2025,业务概要,在金融信息技术业务领域，公司主要为银行等金融机构提供软件开发、数字金融解决方案、金融专用设备和技术服务；为银行等金融机构和大型企业提供数字化转型、大数据平台、分布式云计算架构等基础架构建设及治理服务，以及基于数字化架构的数据中台、智能中台、影像平台的解决方案和交付服务。,智能中台,AIFT-147,ALS-0599,AI_ENGINEERING,MDAF0001594+AI_ENGINEERING,,,0,COMPANY,COMMERCIAL,0.514204,0.8,0.8,1,智能中台,,300085.SZ_银之杰_2025_管理层讨论与分析.pdf,1,11,1、主要业务和产品,正文,MDAF0001594,,AI_ENGINEERING,AI_ENGINEERING=0.5142/0.1277
CAND-00187,300085.SZ,银之杰,2025,业务概要,2022年，亿美软通作为5G 消息工作组成员单位参与《5G 消息业务显示规范》《Chatbot 名称规范》两项通信行业协会标准的编制工作。,Chatbot,AIFT-054,ALS-0223,TECH_NLP,MDAF0001601+TECH_NLP,TECH_NLP,,1,UNKNOWN,,0.323948,0.75,0.75,1,Chatbot,,300085.SZ_银之杰_2025_管理层讨论与分析.pdf,2,12,3、市场地位,正文,MDAF0001601,,TECH_NLP,TECH_NLP=0.3239/-0.0033
CAND-00188,300085.SZ,银之杰,2025,业务概要,在5G 消息领域，亿美软通将AI 赋能市场及运营等环节，为金融、政务、餐饮、教育培训、电商物流等行业客户提供更加智能化、个性化的5G 消息场景应用。,AI,AIFT-001,ALS-0002,AI_GENERAL,MDAF0001620+AI_GENERAL,,,1,UNKNOWN,APPLIED,0.389346,0.6,0.6,1,AI,,300085.SZ_银之杰_2025_管理层讨论与分析.pdf,3,13,3、市场地位,正文,MDAF0001620,,AI_GENERAL,AI_GENERAL=0.3893/-0.0331
CAND-00189,300085.SZ,银之杰,2025,业务概要,报告期内，公司持续引进专业人才，自主开发股票行情分析软件，重点在于融合AI 技术，实现人工智能辅助的股票行情与投资决策分析功能。,人工智能; AI,AIFT-001,ALS-0001; ALS-0002,AI_GENERAL,MDAF0001637+AI_GENERAL,,,1,COMPANY,R_AND_D,0.413289,0.65,0.65,1,人工智能; AI,,300085.SZ_银之杰_2025_管理层讨论与分析.pdf,4,14,（四）互联网证券信息技术与服务业务进展,正文,MDAF0001637,,AI_GENERAL,AI_GENERAL=0.4133/0.0333
CAND-00190,300085.SZ,银之杰,2025,研发投入,为公司各软硬件产品提供基础图像识别能力。,图像识别,AIFT-072,ALS-0297,TECH_CV,MDAF0001689+TECH_CV,TECH_CV,,1,COMPANY,,0.55347,0.8,0.8,1,图像识别,,300085.SZ_银之杰_2025_管理层讨论与分析.pdf,15,25,,表格行,MDAF0001689,,TECH_CV,TECH_CV=0.5535/0.0739
CAND-00191,300085.SZ,银之杰,2025,研发投入,基于机器学习技术建立公司级图像识别引擎，主要包括图像分类、图像全幅面 OCR、图像指定区域 OCR、图像特征点定位等通用功能，以及垂直领域的特定图像内容识别，如身份证、银行卡、营业执照、发票等。,机器学习; 图像识别; 图像内容识别; 图像分类; OCR,AIFT-002; AIFT-072; AIFT-074; AIFT-079,ALS-0008; ALS-0297; ALS-0299; ALS-0305; ALS-0326,TECH_CV; TECH_ML,MDAF0001695+TECH_CV,TECH_CV; TECH_ML,,1,COMPANY,,0.634409,0.8,0.8,1,机器学习; 图像识别; 图像内容识别; 图像分类; OCR,,300085.SZ_银之杰_2025_管理层讨论与分析.pdf,15,25,,表格行,MDAF0001695,,TECH_CV;TECH_ML,TECH_CV=0.6344/0.2192; TECH_ML=0.4503/0.1274
CAND-00192,300085.SZ,银之杰,2025,研发投入,基于机器学习的新一代图像识别引擎。,机器学习; 图像识别,AIFT-002; AIFT-072,ALS-0008; ALS-0297,TECH_CV; TECH_ML,MDAF0001696+TECH_CV,TECH_CV; TECH_ML,,1,UNKNOWN,,0.450887,0.75,0.75,1,机器学习; 图像识别,,300085.SZ_银之杰_2025_管理层讨论与分析.pdf,15,25,,表格行,MDAF0001696,,TECH_CV;TECH_ML,TECH_CV=0.4509/0.1151; TECH_ML=0.4456/0.1752
CAND-00193,300085.SZ,银之杰,2025,研发投入,完成基于通道质量的智能路由能力、富媒体短信的性能提升和功能完善、5G 消息的多样性模版、智能语音识别、AI 驱动能力。,AI; 语音识别; 智能路由,AIFT-001; AIFT-061; AIFT-241,ALS-0002; ALS-0251; ALS-0975,AI_GENERAL; PRODUCT_PAYMENT; TECH_SPEECH,MDAF0001697+TECH_SPEECH,TECH_SPEECH,PRODUCT_PAYMENT,1,UNKNOWN,,0.488082,0.75,0.75,1,AI; 语音识别; 智能路由,,300085.SZ_银之杰_2025_管理层讨论与分析.pdf,15,25,,表格行,MDAF0001697,,AI_GENERAL;PRODUCT_PAYMENT;TECH_SPEECH,PRODUCT_PAYMENT=0.4881/0.1536; TECH_SPEECH=0.4095/0.1124; AI_GENERAL=0.4019/0.1311
CAND-00194,300085.SZ,银之杰,2025,研发投入,已完成核心引擎的搭建，具备了通用的图像分类和文字识别能力；完成了印章专用领域的模型训练和调优工作；针对表格类数据进行了专项加强。,图像分类; 文字识别; 模型训练,AIFT-074; AIFT-079,ALS-0305; ALS-0327; ANCHOR:模型训练,AI_ENGINEERING; TECH_CV,MDAF0001701+TECH_CV,TECH_CV,,1,UNKNOWN,R_AND_D,0.53486,0.8,0.8,1,图像分类; 文字识别; 模型训练,,300085.SZ_银之杰_2025_管理层讨论与分析.pdf,15,25,,表格行,MDAF0001701,,AI_ENGINEERING;TECH_CV,AI_ENGINEERING=0.5349/0.1420; TECH_CV=0.4429/0.1187
CAND-00195,300085.SZ,银之杰,2025,研发投入,通过引入深度学习、 图像识别等先进技术，在信创环境下实现对印鉴真伪的高效、准确辨识；系统采用高精度图像采集设备，结合复杂的算法模型，能够迅速捕捉印鉴的细微特征， 并进行深度比对分析。,深度学习; 图像识别,AIFT-003; AIFT-072,ALS-0013; ALS-0297,TECH_CV; TECH_ML,MDAF0001717+TECH_CV,TECH_CV; TECH_ML,,1,UNKNOWN,,0.520771,0.75,0.75,1,深度学习; 图像识别,,300085.SZ_银之杰_2025_管理层讨论与分析.pdf,15,25,,表格行,MDAF0001717,,TECH_CV;TECH_ML,TECH_CV=0.5208/0.1576; TECH_ML=0.4705/0.2450
CAND-00196,300085.SZ,银之杰,2025,研发投入,1、通过融合AI 技术，打造一款集合股票行情、自选股、金融资讯、题材概念、 股市热点、资金分析、龙虎榜数据等功能的智能化的综合股票行情软件；2、产品以市场资金分析为切入点，以独有的资金算法、分析，为用户提供简单、有效的数据工具。,AI,AIFT-001,ALS-0002,AI_GENERAL,MDAF0001719+AI_GENERAL,,,1,UNKNOWN,WEAK_GENERIC,0.380463,0.55,0.55,1,AI,,300085.SZ_银之杰_2025_管理层讨论与分析.pdf,16,26,,表格行,MDAF0001719,,AI_GENERAL,AI_GENERAL=0.3805/0.0196
CAND-00197,300085.SZ,银之杰,2025,研发投入,大模型在金融领域的应用项目：股票行情分析软件。,大模型,,ANCHOR:大模型,TECH_LLM,MDAF0001720+TECH_LLM,TECH_LLM,,1,UNKNOWN,APPLIED,0.558169,0.8,0.8,1,大模型,,300085.SZ_银之杰_2025_管理层讨论与分析.pdf,16,26,,表格行,MDAF0001720,,TECH_LLM,TECH_LLM=0.5582/0.1472
CAND-00198,300085.SZ,银之杰,2025,研发投入,打造一款人工智能辅助的综合股票行情软件，旨在减少用户对股市有效数据、信息筛选时间，提升决策效率。,人工智能,AIFT-001,ALS-0001,AI_GENERAL,MDAF0001721+AI_GENERAL,,,1,UNKNOWN,,0.352045,0.55,0.55,1,人工智能,,300085.SZ_银之杰_2025_管理层讨论与分析.pdf,16,26,,表格行,MDAF0001721,,AI_GENERAL,AI_GENERAL=0.3520/0.0283
CAND-00199,300130.SZ,新国都,2025,核心竞争力,同时，公司积极探索人工智能技术赋能企业及商户高效运营的各类解决方案，从而提升业务运营效率，改善用户体验。,人工智能; 人工智能技术,AIFT-001,ALS-0001; ALS-0004,AI_GENERAL,MDAF0001735+AI_GENERAL,,,1,COMPANY,,0.497657,0.6,0.6,1,人工智能; 人工智能技术,,300130.SZ_新国都_2025_管理层讨论与分析.pdf,4,15,（一）核心业务布局及产业链协同优势,正文,MDAF0001735,,AI_GENERAL,AI_GENERAL=0.4977/0.1143
CAND-00200,300130.SZ,新国都,2025,核心竞争力,智能反欺诈、数字人民币、个人消费者权益保护、个人金融信息保护、商用密码应用等项目应用与落地，推进了系统持续迭代升级，不仅体现公司强大的产研融合能力，也彰显了企业勇于担当社会责任的形象。,智能反欺诈,AIFT-189,ALS-0766,PRODUCT_FRAUD,MDAF0001738+PRODUCT_FRAUD,,PRODUCT_FRAUD,0,COMPANY,APPLIED,0.395865,0.98,0.98,1,智能反欺诈,,300130.SZ_新国都_2025_管理层讨论与分析.pdf,4,15,（二）知识产权及技术优势,正文,MDAF0001738,,PRODUCT_FRAUD,PRODUCT_FRAUD=0.3959/0.1065
CAND-00201,300130.SZ,新国都,2025,核心竞争力,随着云计算、物联网、人工智能等新一代信息技术的新应用，公司借助自身积累的多年经验，整合旗下各子公司的软硬件实力，基于各类电子支付终端的线上线下支付入口优势和完善的增值应用服务能力，加大各业务板块之间的协同合作，突出产业链上下游的协同优势，通过创新的产品和服务以及不断探索和吸收新的商业模式来提升公司整体盈利能力和抗风险能力。,人工智能,AIFT-001,ALS-0001,AI_GENERAL,MDAF0001740+AI_GENERAL,,,1,COMPANY,APPLIED,0.420738,0.65,0.65,1,人工智能,,300130.SZ_新国都_2025_管理层讨论与分析.pdf,4,15,（一）核心业务布局及产业链协同优势,正文,MDAF0001740,,AI_GENERAL,AI_GENERAL=0.4207/0.0203
CAND-00202,300130.SZ,新国都,2025,核心竞争力,面对支付领域不断变化的欺诈手段，公司秉持科技赋能业务理念，基于大数据与人工智能技术，打造具备自主知识产权的支付风险防控系统，通过海量数据跨行业、跨领域自动深度挖掘、开展关联分析、溯源风险交易，构建全方位、多层级的“事前、事中、事后”全流程反欺诈风险管理体系，风险防控与决策等系统智能化服务已覆盖广大商户，系统风险防控和决策数据可靠性处于行业领先水平。,人工智能; 人工智能技术,AIFT-001,ALS-0001; ALS-0004,AI_GENERAL,MDAF0001741+AI_GENERAL,,,1,COMPANY,R_AND_D,0.375095,0.65,0.65,1,人工智能; 人工智能技术,,300130.SZ_新国都_2025_管理层讨论与分析.pdf,4,15,（二）知识产权及技术优势,正文,MDAF0001741,,AI_GENERAL,AI_GENERAL=0.3751/-0.0110
CAND-00203,300130.SZ,新国都,2025,研发投入,主要研发项目名称：嘉联AI+项目。,AI,AIFT-001,ALS-0002,AI_GENERAL,MDAF0001754+AI_GENERAL,,,1,UNKNOWN,R_AND_D,0.428532,0.6,0.6,1,AI,,300130.SZ_新国都_2025_管理层讨论与分析.pdf,11,22,,表格行,MDAF0001754,,AI_GENERAL,AI_GENERAL=0.4285/0.0323
CAND-00204,300130.SZ,新国都,2025,研发投入,项目目的：打造嘉联内部智能运营模块，包括 AI 客服、技术运营、经营。,AI,AIFT-001,ALS-0002,AI_GENERAL,MDAF0001777+AI_GENERAL,,,1,UNKNOWN,,0.473182,0.55,0.55,1,AI,,300130.SZ_新国都_2025_管理层讨论与分析.pdf,11,22,,表格行,MDAF0001777,,AI_GENERAL,AI_GENERAL=0.4732/0.0737
CAND-00205,300130.SZ,新国都,2025,研发投入,数据罗盘，赋能内部运营效率提升：PayKKa 智能风控系统。,智能风控,AIFT-173,ALS-0701,PRODUCT_CREDIT,MDAF0001822+PRODUCT_CREDIT,,PRODUCT_CREDIT,0,UNKNOWN,,0.442971,0.9,0.9,1,智能风控,,300130.SZ_新国都_2025_管理层讨论与分析.pdf,12,23,,表格行,MDAF0001822,,PRODUCT_CREDIT,PRODUCT_CREDIT=0.4430/0.0528
CAND-00206,300180.SZ,华峰超纤,2025,研发投入,拟达到的目标：本项目的核心目标是实现收银系统从“系统迭代运维”向 “实质性技术改造”的代际跨越，构建一个智能原生、全栈自主可控的智能支付基础设施，以支撑新质生产力与先进制造场景下的极速清算需求。,智能支付,AIFT-238,ALS-0963,PRODUCT_PAYMENT,MDAF0001879+PRODUCT_PAYMENT,,PRODUCT_PAYMENT,0,UNKNOWN,R_AND_D,0.47756,0.25,0.25,1,智能支付,anchor未满足,300180.SZ_华峰超纤_2025_管理层讨论与分析.pdf,12,23,,表格行,MDAF0001879,,PRODUCT_PAYMENT,PRODUCT_PAYMENT=0.4776/0.0128
CAND-00207,300180.SZ,华峰超纤,2025,研发投入,拟达到的目标：项目目标是把传统POS 系统升级为“可自治、可进化、可信任”的端云共生智能体。,智能体,AIFT-128,ALS-0523,AI_GENERAL,MDAF0001882+AI_GENERAL,,,1,UNKNOWN,R_AND_D,0.485843,0.55,0.55,1,智能体,,300180.SZ_华峰超纤_2025_管理层讨论与分析.pdf,12,23,,表格行,MDAF0001882,,AI_GENERAL,AI_GENERAL=0.4858/0.1652
CAND-00208,300180.SZ,华峰超纤,2025,研发投入,项目目的：本项目为构建“统一收单 POS App+底层AIDL SDK+ 区块链可信+大模型智能” 的全栈底座，实现“开发一。,大模型,,ANCHOR:大模型,TECH_LLM,MDAF0001884+TECH_LLM,TECH_LLM,,1,UNKNOWN,R_AND_D,0.482729,0.8,0.8,1,大模型,,300180.SZ_华峰超纤_2025_管理层讨论与分析.pdf,12,23,,表格行,MDAF0001884,,TECH_LLM,TECH_LLM=0.4827/0.1301
CAND-00209,300180.SZ,华峰超纤,2025,研发投入,预计对公司未来发展的影响：项目目标是把传统POS 系统升级为“可自治、可进化、可信任”的端云共生智能体。,智能体,AIFT-128,ALS-0523,AI_GENERAL,MDAF0001898+AI_GENERAL,,,1,COMPANY,R_AND_D,0.484046,0.6,0.6,1,智能体,,300180.SZ_华峰超纤_2025_管理层讨论与分析.pdf,12,23,,表格行,MDAF0001898,,AI_GENERAL,AI_GENERAL=0.4840/0.1366
CAND-00210,300180.SZ,华峰超纤,2025,研发投入,次，适配全网”的能力：AIDL 接口覆盖率达到 100%，跨厂商适配平均周期 ≤3 天；引入端侧大模型的设备故障预测准确率≥95%，将终端离线平均故障恢复时间缩短至15 分钟以内，并通过知识蒸馏实现端云模型一致性误差≤1%。,知识蒸馏; 大模型,AIFT-132,ALS-0540; ANCHOR:大模型,TECH_LLM,MDAF0001900+TECH_LLM,TECH_LLM,,1,UNKNOWN,,0.398938,0.75,0.75,1,知识蒸馏; 大模型,,300180.SZ_华峰超纤_2025_管理层讨论与分析.pdf,13,24,,表格行,MDAF0001900,,TECH_LLM,TECH_LLM=0.3989/0.0876
CAND-00211,300180.SZ,华峰超纤,2025,研发投入,次，适配全网”的能力：以项目实践为基础，主导或深度参与制定至少1项金融智能运维相关的国家、行业或团体标准。,智能运维,AIFT-262,ALS-1060,APP_INTERNAL,MDAF0001901+APP_INTERNAL,,,0,UNKNOWN,,0.341778,0.1,0.1,1,智能运维,anchor未满足；仅弱词无锚点,300180.SZ_华峰超纤_2025_管理层讨论与分析.pdf,13,24,,表格行,MDAF0001901,,APP_INTERNAL,APP_INTERNAL=0.3418/0.1160
CAND-00212,300180.SZ,华峰超纤,2025,研发投入,次，适配全网”的能力：基于用户画像大数据建模的商铺通运营平台研发。,用户画像,AIFT-206,ALS-0836,PRODUCT_CUSTOMER,MDAF0001909+PRODUCT_CUSTOMER,,PRODUCT_CUSTOMER,0,UNKNOWN,R_AND_D,0.436893,0.25,0.25,1,用户画像,anchor未满足,300180.SZ_华峰超纤_2025_管理层讨论与分析.pdf,13,24,,表格行,MDAF0001909,,PRODUCT_CUSTOMER,PRODUCT_CUSTOMER=0.4369/0.1294
CAND-00213,300180.SZ,华峰超纤,2025,研发投入,次，适配全网”的能力：开发基于人工智能和大模型的智能决策引擎，该引擎将集成自然语言处理、机器学习、深度学习等多种先进技术，能够对复杂的商业数据进行实时分析和预测。,人工智能; 机器学习; 深度学习; 自然语言处理; 决策引擎; 智能决策引擎; 智能决策; 大模型,AIFT-001; AIFT-002; AIFT-003; AIFT-038; AIFT-106; AIFT-109,ALS-0001; ALS-0008; ALS-0013; ALS-0154; ALS-0434; ALS-0435; ALS-0447; ANCHOR:大模型,AI_GENERAL; TECH_DECISION; TECH_LLM; TECH_ML; TECH_NLP,MDAF0001912+TECH_DECISION,TECH_DECISION; TECH_LLM; TECH_ML; TECH_NLP,,1,UNKNOWN,R_AND_D,0.546859,0.8,0.8,1,人工智能; 机器学习; 深度学习; 自然语言处理; 决策引擎; 智能决策引擎; 智能决策; 大模型,,300180.SZ_华峰超纤_2025_管理层讨论与分析.pdf,13,24,,表格行,MDAF0001912,,AI_GENERAL;TECH_DECISION;TECH_LLM;TECH_ML;TECH_NLP,TECH_DECISION=0.5469/0.2126; TECH_LLM=0.4487/0.0766; TECH_ML=0.4360/0.1481; AI_GENERAL=0.4359/0.1236; TECH_NLP=0.4107/0.0937
CAND-00214,300180.SZ,华峰超纤,2025,研发投入,次，适配全网”的能力：旨在构建一个超越当前所有AIOps 范式的全新体系。,AIOps,AIFT-255,ALS-1033,APP_INTERNAL,MDAF0001913+APP_INTERNAL,,,1,UNKNOWN,R_AND_D,0.562638,0.8,0.8,1,AIOps,,300180.SZ_华峰超纤_2025_管理层讨论与分析.pdf,13,24,,表格行,MDAF0001913,,APP_INTERNAL,APP_INTERNAL=0.5626/0.3118
CAND-00215,300180.SZ,华峰超纤,2025,研发投入,次，适配全网”的能力：本项目以智能大模型、先进制造技术为支撑，研发新一代智能收单展业小程序。,大模型,,ANCHOR:大模型,TECH_LLM,MDAF0001915+TECH_LLM,TECH_LLM,,1,UNKNOWN,R_AND_D,0.476541,0.8,0.8,1,大模型,,300180.SZ_华峰超纤_2025_管理层讨论与分析.pdf,13,24,,表格行,MDAF0001915,,TECH_LLM,TECH_LLM=0.4765/0.1125
CAND-00216,300180.SZ,华峰超纤,2025,研发投入,次，适配全网”的能力：本项目聚焦于基于大数据技术构建智能商户威点单生态化管理平台研发，深度融合人工智能、大模型和新质生产力理念，致力于打造一个具有创新性和颠覆性的商业管理解决方案。,人工智能; 大模型,AIFT-001,ALS-0001; ANCHOR:大模型,AI_GENERAL; TECH_LLM,MDAF0001922+TECH_LLM,TECH_LLM,,1,UNKNOWN,R_AND_D,0.437569,0.8,0.8,1,人工智能; 大模型,,300180.SZ_华峰超纤_2025_管理层讨论与分析.pdf,13,24,,表格行,MDAF0001922,,AI_GENERAL;TECH_LLM,AI_GENERAL=0.4376/0.1236; TECH_LLM=0.4227/0.1148
