sentence_id,candidate_label,positive_similarity,positive_prototype_id,positive_prototype_text,hard_negative_similarity,hard_negative_prototype_id,hard_negative_prototype_text,semantic_margin,positive_threshold,margin_threshold,embedding_pass,sentence_text,company_id,company_name,report_year,section,company_attribution,status_code,rule_confidence,source_file,pdf_page
CAND-00209,AI_GENERAL,0.484046,PRO-202,公司部署智能体执行多步骤业务任务，但未披露大模型或强化学习技术。,0.347495,PRO-203,人工智能正在推动金融行业数字化转型。,0.136551,0.72,0.08,0,预计对公司未来发展的影响：项目目标是把传统POS 系统升级为“可自治、可进化、可信任”的端云共生智能体。,300180.SZ,华峰超纤,2025,研发投入,COMPANY,R_AND_D,0.6,300180.SZ_华峰超纤_2025_管理层讨论与分析.pdf,12
CAND-00210,TECH_LLM,0.398938,PRO-036,公司基于金融语料微调大语言模型，用于研报摘要和问答。,0.311306,PRO-039,年报介绍了ChatGPT在全球市场的发展趋势。,0.087633,0.72,0.08,0,次，适配全网”的能力：AIDL 接口覆盖率达到 100%，跨厂商适配平均周期 ≤3 天；引入端侧大模型的设备故障预测准确率≥95%，将终端离线平均故障恢复时间缩短至15 分钟以内，并通过知识蒸馏实现端云模型一致性误差≤1%。,300180.SZ,华峰超纤,2025,研发投入,UNKNOWN,,0.75,300180.SZ_华峰超纤_2025_管理层讨论与分析.pdf,13
CAND-00211,APP_INTERNAL,0.341778,PRO-087,AIOps平台通过异常检测完成告警降噪和根因分析。,0.225766,PRO-090,研发人员使用传统集成开发环境编写代码。,0.116012,0.72,0.08,0,次，适配全网”的能力：以项目实践为基础，主导或深度参与制定至少1项金融智能运维相关的国家、行业或团体标准。,300180.SZ,华峰超纤,2025,研发投入,UNKNOWN,,0.1,300180.SZ_华峰超纤_2025_管理层讨论与分析.pdf,13
CAND-00212,PRODUCT_CUSTOMER,0.436893,PRO-063,推荐算法根据客户画像生成个性化金融产品建议。,0.307466,PRO-065,营销人员根据经验对客户进行人工分组。,0.129427,0.72,0.08,0,次，适配全网”的能力：基于用户画像大数据建模的商铺通运营平台研发。,300180.SZ,华峰超纤,2025,研发投入,UNKNOWN,R_AND_D,0.25,300180.SZ_华峰超纤_2025_管理层讨论与分析.pdf,13
CAND-00213,AI_GENERAL,0.435865,PRO-202,公司部署智能体执行多步骤业务任务，但未披露大模型或强化学习技术。,0.312246,PRO-203,人工智能正在推动金融行业数字化转型。,0.123618,0.72,0.08,0,次，适配全网”的能力：开发基于人工智能和大模型的智能决策引擎，该引擎将集成自然语言处理、机器学习、深度学习等多种先进技术，能够对复杂的商业数据进行实时分析和预测。,300180.SZ,华峰超纤,2025,研发投入,UNKNOWN,R_AND_D,0.8,300180.SZ_华峰超纤_2025_管理层讨论与分析.pdf,13
CAND-00213,TECH_DECISION,0.546859,PRO-031,风控决策引擎融合机器学习评分模型和业务规则进行自动审批。,0.334297,PRO-034,系统根据人工配置的固定规则执行流程审批。,0.212562,0.72,0.08,0,次，适配全网”的能力：开发基于人工智能和大模型的智能决策引擎，该引擎将集成自然语言处理、机器学习、深度学习等多种先进技术，能够对复杂的商业数据进行实时分析和预测。,300180.SZ,华峰超纤,2025,研发投入,UNKNOWN,R_AND_D,0.8,300180.SZ_华峰超纤_2025_管理层讨论与分析.pdf,13
CAND-00213,TECH_LLM,0.448718,PRO-037,平台结合RAG与企业知识库构建金融智能助手。,0.372133,PRO-039,年报介绍了ChatGPT在全球市场的发展趋势。,0.076584,0.72,0.08,0,次，适配全网”的能力：开发基于人工智能和大模型的智能决策引擎，该引擎将集成自然语言处理、机器学习、深度学习等多种先进技术，能够对复杂的商业数据进行实时分析和预测。,300180.SZ,华峰超纤,2025,研发投入,UNKNOWN,R_AND_D,0.8,300180.SZ_华峰超纤_2025_管理层讨论与分析.pdf,13
CAND-00213,TECH_ML,0.435971,PRO-001,公司利用机器学习模型预测客户违约概率，并将结果用于授信审批。,0.287903,PRO-004,公司采用传统回归方法编制年度预算预测。,0.148068,0.72,0.08,0,次，适配全网”的能力：开发基于人工智能和大模型的智能决策引擎，该引擎将集成自然语言处理、机器学习、深度学习等多种先进技术，能够对复杂的商业数据进行实时分析和预测。,300180.SZ,华峰超纤,2025,研发投入,UNKNOWN,R_AND_D,0.8,300180.SZ_华峰超纤_2025_管理层讨论与分析.pdf,13
CAND-00213,TECH_NLP,0.410702,PRO-011,公司使用自然语言处理技术抽取公告中的重大事项和财务指标。,0.316975,PRO-014,公司安排人员人工阅读合同并形成摘要。,0.093727,0.72,0.08,0,次，适配全网”的能力：开发基于人工智能和大模型的智能决策引擎，该引擎将集成自然语言处理、机器学习、深度学习等多种先进技术，能够对复杂的商业数据进行实时分析和预测。,300180.SZ,华峰超纤,2025,研发投入,UNKNOWN,R_AND_D,0.8,300180.SZ_华峰超纤_2025_管理层讨论与分析.pdf,13
CAND-00214,APP_INTERNAL,0.562638,PRO-087,AIOps平台通过异常检测完成告警降噪和根因分析。,0.250849,PRO-089,公司使用普通RPA脚本搬运报表数据。,0.31179,0.72,0.08,0,次，适配全网”的能力：旨在构建一个超越当前所有AIOps 范式的全新体系。,300180.SZ,华峰超纤,2025,研发投入,UNKNOWN,R_AND_D,0.8,300180.SZ_华峰超纤_2025_管理层讨论与分析.pdf,13
CAND-00215,TECH_LLM,0.476541,PRO-036,公司基于金融语料微调大语言模型，用于研报摘要和问答。,0.364,PRO-040,公司列举了多个大模型品牌，但未披露任何接入或应用行为。,0.112541,0.72,0.08,0,次，适配全网”的能力：本项目以智能大模型、先进制造技术为支撑，研发新一代智能收单展业小程序。,300180.SZ,华峰超纤,2025,研发投入,UNKNOWN,R_AND_D,0.8,300180.SZ_华峰超纤_2025_管理层讨论与分析.pdf,13
CAND-00216,AI_GENERAL,0.437569,PRO-202,公司部署智能体执行多步骤业务任务，但未披露大模型或强化学习技术。,0.313994,PRO-203,人工智能正在推动金融行业数字化转型。,0.123574,0.72,0.08,0,次，适配全网”的能力：本项目聚焦于基于大数据技术构建智能商户威点单生态化管理平台研发，深度融合人工智能、大模型和新质生产力理念，致力于打造一个具有创新性和颠覆性的商业管理解决方案。,300180.SZ,华峰超纤,2025,研发投入,UNKNOWN,R_AND_D,0.8,300180.SZ_华峰超纤_2025_管理层讨论与分析.pdf,13
CAND-00216,TECH_LLM,0.422707,PRO-037,平台结合RAG与企业知识库构建金融智能助手。,0.307919,PRO-039,年报介绍了ChatGPT在全球市场的发展趋势。,0.114789,0.72,0.08,0,次，适配全网”的能力：本项目聚焦于基于大数据技术构建智能商户威点单生态化管理平台研发，深度融合人工智能、大模型和新质生产力理念，致力于打造一个具有创新性和颠覆性的商业管理解决方案。,300180.SZ,华峰超纤,2025,研发投入,UNKNOWN,R_AND_D,0.8,300180.SZ_华峰超纤_2025_管理层讨论与分析.pdf,13
CAND-00217,PRODUCT_FRAUD,0.457181,PRO-058,智能KYC系统结合证照识别和风险模型完成客户尽调。,0.282637,PRO-060,合规人员人工核对制裁名单。,0.174544,0.72,0.08,0,次，适配全网”的能力：构建一个基于自主可控多模态大模型的商业智能认知中台，并在此之上打造商户智能尽调与产业映射平台。,300180.SZ,华峰超纤,2025,研发投入,UNKNOWN,R_AND_D,0.8,300180.SZ_华峰超纤_2025_管理层讨论与分析.pdf,13
CAND-00217,TECH_LLM,0.487168,PRO-037,平台结合RAG与企业知识库构建金融智能助手。,0.376234,PRO-040,公司列举了多个大模型品牌，但未披露任何接入或应用行为。,0.110934,0.72,0.08,0,次，适配全网”的能力：构建一个基于自主可控多模态大模型的商业智能认知中台，并在此之上打造商户智能尽调与产业映射平台。,300180.SZ,华峰超纤,2025,研发投入,UNKNOWN,R_AND_D,0.8,300180.SZ_华峰超纤_2025_管理层讨论与分析.pdf,13
CAND-00218,PRODUCT_INVEST,0.511165,PRO-066,智能投研平台利用NLP解析公告并生成事件摘要。,0.33235,PRO-069,公司开展传统程序化交易，策略由人工设定。,0.178816,0.72,0.08,0,次，适配全网”的能力：通过对历史数据的学习和分析，引擎可以为商户提供精准的市场趋势预测、客户需求分析、 商品销售预测等决策支持信息，帮助商户制定更加科学合理的经营策略。,300180.SZ,华峰超纤,2025,研发投入,UNKNOWN,COMMERCIAL,0.25,300180.SZ_华峰超纤_2025_管理层讨论与分析.pdf,13
CAND-00219,TECH_CV,0.418026,PRO-021,公司利用OCR识别发票、银行回单和保险理赔材料。,0.284619,PRO-024,公司在生产线使用机器视觉检测产品外观缺陷。,0.133407,0.72,0.08,0,与传统物理防伪、生物识别、电子标签防伪等技术手段相比，纸纹防伪技术具有稳定、不可复制、低成本、便捷等技术优势。,300333.SZ,兆日科技,2025,核心竞争力,UNKNOWN,,0.75,300333.SZ_兆日科技_2025_管理层讨论与分析.pdf,3
CAND-00220,AI_GENERAL,0.49946,PRO-200,公司正在推进人工智能技术在金融业务中的研发和应用。,0.503941,PRO-203,人工智能正在推动金融行业数字化转型。,-0.004481,0.72,0.08,0,公司作为全球领先的金融科技解决方案服务商，依托自主研发的核心技术体系，深度融合大数据、人工智能、分布式技术等前沿技术，专注为客户提供覆盖数字金融、智慧金融、智慧财务等领域的全栈解决方案，凭借技术壁垒与场景化落地能力，助力客户实现高质量数智化升级。,300348.SZ,长亮科技,2025,业务概要,COMPANY,R_AND_D,0.65,300348.SZ_长亮科技_2025_管理层讨论与分析.pdf,1
CAND-00220,PRODUCT_FINANCE,0.353164,PRO-081,智能审计系统利用异常检测识别财务舞弊线索。,0.320587,PRO-084,公司使用财务软件完成会计核算。,0.032577,0.72,0.08,0,公司作为全球领先的金融科技解决方案服务商，依托自主研发的核心技术体系，深度融合大数据、人工智能、分布式技术等前沿技术，专注为客户提供覆盖数字金融、智慧金融、智慧财务等领域的全栈解决方案，凭借技术壁垒与场景化落地能力，助力客户实现高质量数智化升级。,300348.SZ,长亮科技,2025,业务概要,COMPANY,R_AND_D,0.65,300348.SZ_长亮科技_2025_管理层讨论与分析.pdf,1
CAND-00221,AI_GENERAL,0.441773,PRO-201,本集团已将AI能力接入多个业务平台，但未披露具体模型架构。,0.307666,PRO-204,公司名称或英文单词内部包含字母AI，但不存在独立AI术语。,0.134106,0.72,0.08,0,APStack 技术平台以云原生、单元化、微服务、AI 原生为顶层设计，底层的分布式技术平台得以在弹性扩展、高可用容灾、架构治理等核心能力上完成具体实现。,300348.SZ,长亮科技,2025,业务概要,UNKNOWN,R_AND_D,0.6,300348.SZ_长亮科技_2025_管理层讨论与分析.pdf,2
CAND-00222,AI_GENERAL,0.454586,PRO-200,公司正在推进人工智能技术在金融业务中的研发和应用。,0.441253,PRO-203,人工智能正在推动金融行业数字化转型。,0.013333,0.72,0.08,0,公司专注于智能化银行核心系统领域的前沿技术研究，自主研发的金融级云原生数字生产力平台——APStack 技术平台，在AI 辅助生成代码、测试、运维诊断等方面取得突破。,300348.SZ,长亮科技,2025,业务概要,COMPANY,R_AND_D,0.65,300348.SZ_长亮科技_2025_管理层讨论与分析.pdf,2
CAND-00223,AI_GENERAL,0.39103,PRO-200,公司正在推进人工智能技术在金融业务中的研发和应用。,0.347716,PRO-203,人工智能正在推动金融行业数字化转型。,0.043314,0.72,0.08,0,在华为中国合作伙伴大会2025 上，公司与华为联合发布“长亮科技＆华为AI 银行核心系统需求分析智能体联合解决方案”。,300348.SZ,长亮科技,2025,业务概要,COMPANY,APPLIED,0.65,300348.SZ_长亮科技_2025_管理层讨论与分析.pdf,2
CAND-00224,AI_GENERAL,0.51522,PRO-202,公司部署智能体执行多步骤业务任务，但未披露大模型或强化学习技术。,0.31316,PRO-203,人工智能正在推动金融行业数字化转型。,0.20206,0.72,0.08,0,基于该策略，公司以打造银行智能核心一体化方案为目标，制定了模型试水、领域深耕及生态构建的三阶段研发规划，目前已完成第一阶段通用大模型能力验证的目标，迈入第二阶段，聚焦银行核心系统智能化研发提效，构建AutoBA、AutoDesign、AutoTest 等多个领域专家智能体，覆盖接口差异分析、需求问答、代码解读、测试案例等多个场景。,300348.SZ,长亮科技,2025,业务概要,COMPANY,R_AND_D,0.85,300348.SZ_长亮科技_2025_管理层讨论与分析.pdf,2
CAND-00224,TECH_LLM,0.492773,PRO-037,平台结合RAG与企业知识库构建金融智能助手。,0.339181,PRO-040,公司列举了多个大模型品牌，但未披露任何接入或应用行为。,0.153592,0.72,0.08,0,基于该策略，公司以打造银行智能核心一体化方案为目标，制定了模型试水、领域深耕及生态构建的三阶段研发规划，目前已完成第一阶段通用大模型能力验证的目标，迈入第二阶段，聚焦银行核心系统智能化研发提效，构建AutoBA、AutoDesign、AutoTest 等多个领域专家智能体，覆盖接口差异分析、需求问答、代码解读、测试案例等多个场景。,300348.SZ,长亮科技,2025,业务概要,COMPANY,R_AND_D,0.85,300348.SZ_长亮科技_2025_管理层讨论与分析.pdf,2
CAND-00225,TECH_LLM,0.515323,PRO-036,公司基于金融语料微调大语言模型，用于研报摘要和问答。,0.429907,PRO-040,公司列举了多个大模型品牌，但未披露任何接入或应用行为。,0.085415,0.72,0.08,0,报告期内，针对金融行业在大模型应用中普遍存在的四大痛点：通用模型理解力不足、知识碎片化、复杂关系难梳理、部署成本高昂，公司提出构建“N+M”大模型协同策略，通过N 个通用大模型与M 个场景小模型的有机组合，全面提升金融领域的大模型应用效果，拓宽大模型应用场景。,300348.SZ,长亮科技,2025,业务概要,COMPANY,APPLIED,0.85,300348.SZ_长亮科技_2025_管理层讨论与分析.pdf,2
CAND-00226,PRODUCT_PAYMENT,0.582572,PRO-077,智能路由系统根据成功率、成本和风险选择支付通道。,0.552908,PRO-080,支付系统按照固定优先级选择通道。,0.029664,0.72,0.08,0,支付平台采用交易与对账分离结构，支持新老系统无风险切换，确保业务连续性；依托智能路由、智能入账、智能分析等核心能力，实现支付路径的自动优选、资金的高效清算和交易风险的实时管控。,300348.SZ,长亮科技,2025,业务概要,UNKNOWN,,0.1,300348.SZ_长亮科技_2025_管理层讨论与分析.pdf,2
